workYear,education,financeStage,companyLogo,district,companyId,explain,industryField,companyLabelList,positionLables,firstType,formatCreateTime,industryLables,companySize,positionName,jobNature,deliver,totalCount,gradeDescription,companyFullName,createTime,positionId,companyShortName,salary,isSchoolJob,secondType,positionAdvantage
3-5年,本科,B轮,i/image/M00/0C/B1/CgqKkVbX1laAcgtkAAAGWd6XF8Y739.png,福田区,115218,,"其他,企业服务","年底双薪,带薪年假,定期体检,下午茶","财务,风控,税务,成本",综合职能类,2018-05-03,,150-500人,会计主管,全职,0,461,,深圳市迪博企业风险管理技术有限公司,2018-05-03 14:30:27,4513212,深圳迪博,6k-10k,0,财务,"六险一金,健康体检,周末双休,带薪年假"
1-3年,本科,不需要融资,i/image3/M00/4A/E4/Cgq2xlrW_oqAG_fRAABppUsJUR4128.jpg,福田区,368421,,其他,"绩效奖金,带薪年假,交通补助,午餐补助","财务,税务,统计",综合职能类,2018-05-28,,150-500人,全盘会计,全职,0,461,,中贸（深圳）实业控股有限公司,2018-05-28 13:58:28,4520792,中贸（深圳）集团,7k-10k,0,财务,"五险一金,周末双休,带薪年假,津贴补助"
1-3年,大专,不需要融资,i/image3/M00/4E/6D/CgpOIFrsGJWAaTsmAADTp-wDFpo917.jpg,龙岗区,369591,,电子商务,"""""","电商,物流,财务,税务,统计",综合职能类,2018-05-29,"电商,物流,财务,税务,统计",15-50人,成本会计,全职,0,461,,深圳市优胜光彩电子有限公司,2018-05-29 10:57:46,4641469,深圳市优胜光彩电子有限公司,5k-8k,0,财务,"五险一金,包吃,包住,补贴"
1-3年,大专,C轮,image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,福田区,41178,,"移动互联网,O2O","技能培训,专项奖金,绩效奖金,扁平管理","金融,财务,人事,审核",综合职能类,2018-05-28,"金融,财务,人事,审核",500-2000人,成本会计,全职,0,461,,深圳依时货拉拉科技有限公司,2018-05-28 11:24:52,3927912,货拉拉手机打车软件,6k-8k,0,财务,五天八小时
不限,大专,未融资,i/image/M00/A3/DB/CgqKkViqqnqAA8FUAAClICy8dRY911.png,罗湖区,172942,,"金融,教育","五险一金,带薪年假,扁平管理,领导好","财务,税务,AR",综合职能类,2018-05-28,,500-2000人,物业会计,全职,0,461,,深圳宏成资本控股有限公司,2018-05-28 10:22:11,4427344,宏成资本,5k-7k,0,财务,"五险一金,集团公司,年度旅游"
3-5年,本科,A轮,image2/M00/15/D3/CgqLKVZEQ9OAOc8HAAAKSAjPOMQ835.png?cc=0.5198604890611023,南山区,106120,,"移动互联网,企业服务","股票期权,岗位晋升,扁平管理,五险一金","银行,财务,资产管理,税务",综合职能类,2018-05-21,"银行,财务,资产管理,税务",15-50人,会计主管,全职,0,461,,深圳普智联科机器人技术有限公司,2018-05-21 11:32:05,4562213,普智联科,6k-8k,0,财务,"五险一金,弹性工作,周末双休,餐补"
1-3年,大专,不需要融资,i/image2/M00/4E/E5/CgotOVsKKkGAD9nvAAApTGNvw_E954.png,南山区,341414,,"移动互联网,数据服务","带薪年假,午餐补助,年度旅游,领导好","财务,税务,审核",综合职能类,2018-05-14,,50-150人,会计,全职,0,461,,大地零一（深圳）科技有限公司,2018-05-14 10:19:04,4470490,大地零一,5k-7k,0,财务,"年轻团队,周末双休,年度旅游,福利好"
应届毕业生,不限,A轮,i/image/M00/57/40/CgpFT1mH206ACFNGAAAT4Ahp-sI08.jpeg,南山区,82285,,企业服务,,"助理,出纳,财务,ERP",综合职能类,2018-05-29,,50-150人,会计实习生,实习,0,461,,深圳易财信息技术有限公司,2018-05-29 15:14:19,4616883,柠檬云财税,1k-2k,1,财务,"大平台,会计实操,专业培训,发展空间大"
不限,大专,未融资,images/logo_default.png,南山区,74115,,移动互联网,"技能培训,节日礼物,年底双薪,带薪年假","财务,海外业务,AR",金融类,2018-05-23,,50-150人,海外会计,全职,0,461,,Appeon Software,2018-05-23 10:39:30,3769711,Appeon,5k-9k,0,法务财务,发展机会多
1-3年,本科,未融资,i/image2/M00/23/49/CgotOVoWjaWAFMO0AACXZWXrE_4022.png,南山区,286352,,"移动互联网,广告营销","年底双薪,午餐补助,带薪年假","结算,税务,审计,成本,资产",综合职能类,2018-05-22,,50-150人,会计,全职,0,461,,深圳市动能无线传媒有限公司,2018-05-22 16:04:54,4609249,动能无线,6k-8k,0,财务,"年底双薪,五险一金,员工旅游,带薪年假"
3-5年,大专,A轮,i/image3/M00/50/61/CgpOIFr45iCAXPuLAADisihfDmU180.jpg,南山区,233172,,移动互联网,"带薪年假,美女多,扁平管理,技能培训","财务,成本,税务,全盘",综合职能类,2018-05-18,,150-500人,会计,全职,0,461,,深圳市超盟金服技术信息服务有限公司,2018-05-18 20:21:05,4550421,超盟金服,6k-10k,0,财务,"五险一金,带薪年假,节日福利,团队氛围好"
1-3年,大专,未融资,i/image/M00/48/F8/CgpEMlljNWyAcbX7AANU9MkCAkw661.jpg,福田区,163623,,"电子商务,移动互联网","带薪年假,美女多,节日礼物,扁平管理","财务,税务,资产",综合职能类,3天前发布,,150-500人,会计助理,全职,0,461,,深圳市前海云集品电子商务有限公司,2018-05-30 09:42:49,4528461,前海云集品,4k-5k,0,财务,"周末双休,五险一金,带薪年假,节日福利"
1-3年,大专,不需要融资,i/image/M00/03/D9/CgqKkVbEB6iAE9PIAAI_l9x9s40682.png,宝安区,114656,,其他,"年底双薪,绩效奖金,带薪年假,年度旅游","医疗健康,结算,出纳,税务",综合职能类,2018-05-25,"医疗健康,结算,出纳,税务",50-150人,全盘成本会计,全职,0,461,,深圳市达讯伟业科技有限公司,2018-05-25 15:47:37,4629718,达讯伟业,4k-6k,0,财务,"全盘会计,成本会计,进货出货,内账会计"
3-5年,本科,未融资,i/image/M00/09/82/CgpEMljcckuAXlxaAAE9Q9avtAg283.jpg,南山区,132598,,"文化娱乐,社交网络","带薪年假,朝十晚六,颜值极高,环境高大上","财务,税务,统计",综合职能类,1天前发布,,50-150人,总账会计,全职,0,461,,深圳市楼氏文化传播有限公司,2018-06-01 18:13:56,4520910,楼氏传播,7k-9k,0,财务,"朝十晚六,周末双休"
不限,不限,未融资,i/image/M00/8A/03/Cgp3O1h0UdKADGXTAACV1q5WmYw198.jpg,罗湖区,165837,,"企业服务,其他","包食宿,公司旅游,社保,绩效奖金","财务,税务",综合职能类,2天前发布,,15-50人,会计实操培训,全职,0,461,,深圳币码微企业服务有限公司,2018-05-31 17:29:56,4466076,深圳币码微,1k-2k,0,财务,"社保,包吃住"
3-5年,本科,不需要融资,i/image/M00/74/99/CgqKkVgyaC6ABO9bAAAzywPPIzk199.png,南山区,158444,,"O2O,移动互联网",,"银行,财务,税务,AR",综合职能类,2018-05-29,"银行,财务,税务,AR",15-50人,会计,全职,0,461,,深圳市益帮科技有限公司,2018-05-29 09:33:07,3452528,益帮科技,5k-10k,0,财务,"会计,总账,财务"
3-5年,大专,未融资,i/image2/M00/14/8D/CgoB5lnxtvqAWqO5AAA6G2KBxEE517.jpg,宝安区,41967,,"旅游,移动互联网","年底双薪,节日礼物,带薪年假,绩效奖金","银行,财务,主管,税务,成本",综合职能类,1天前发布,"银行,财务,主管,税务,成本",150-500人,总账会计,全职,0,461,,深圳市道控技术有限公司,2018-06-01 09:18:25,4477958,DOCOM,5k-7k,0,财务,"福利好,机会多,成长空间大"
3-5年,本科,不需要融资,i/image2/M00/4B/D8/CgoB5lrz_I6APXETAAAmHL9dpkU862.png,龙华新区,381329,,其他,"股票期权,绩效奖金,带薪年假,定期体检","财务,审计,总账会计",综合职能类,2018-05-23,,150-500人,全盘会计,全职,0,461,,深圳市富隆特体育科技有限公司,2018-05-23 17:15:32,4617508,富隆特,6k-8k,0,财务,"发展空间大,领导好,周末双休,包住"
3-5年,本科,A轮,i/image3/M00/0B/44/Cgq2xlplsf2AJS06AAAzbxpdors659.png,南山区,286431,,"电子商务,企业服务","年底双薪,绩效奖金,股票期权,年终分红","银行,助理,经理,合规",综合职能类,1天前发布,"银行,助理,经理,合规",50-150人,高级财务会计,全职,0,461,,AFTERSHIP LIMITED,2018-06-01 17:50:25,4511342,AfterShip,8k-15k,0,财务,"高薪酬,福利好,跨国文化,文化好"
3-5年,本科,C轮,i/image/M00/00/AD/Cgp3O1ZSwWuATjtNAAAfDHrmDjo001.png,福田区,28121,,"移动互联网,旅游","零食水果供应,带薪年假,绩效奖金,扁平管理","税务,成本,HR,AR",综合职能类,2018-05-29,,150-500人,Accounting Manager 会计经理,全职,0,461,,深圳市客路网络科技有限公司,2018-05-29 16:40:21,3093737,KLOOK 客路旅行,10k-20k,0,财务,"国际化团队,舒适氛围"
3-5年,大专,未融资,i/image/M00/BC/03/CgqKkVjHsPWAS6qGAAAhVT9Phg4192.png,南山区,180590,,"移动互联网,游戏","领导好,五险一金,周末双休,生日下午茶","主管,财务,税务",综合职能类,2018-05-27,,15-50人,全盘会计,全职,0,461,,深圳我赞科技有限公司,2018-05-27 17:35:59,4140227,我赞科技,6k-10k,0,财务,"福利好,五险一金"
1-3年,本科,A轮,i/image2/M00/06/F9/CgotOVnLR5uAKnFAAAAwoOkJ2E4667.jpg,南山区,184532,,移动互联网,,"银行,成本,税务",综合职能类,2018-05-24,"银行,成本,税务",15-50人,财务会计,全职,0,461,,深圳呗佬智能有限公司,2018-05-24 14:02:25,4608147,Bello,7k-14k,0,财务,"AI领域,硅谷大牛"
1-3年,本科,未融资,i/image/M00/76/E8/Cgp3O1g2sFyADjCFAABC0nFTVkM247.png,南山区,110074,,"移动互联网,游戏","带薪年假,绩效奖金,年度旅游,美女多","税务,统计",综合职能类,1天前发布,,50-150人,财务会计,全职,0,461,,深圳市奇迅新游科技股份有限公司,2018-06-01 10:12:47,3947715,奇迅新游,5k-8k,0,财务,双休员工旅游下午茶交补话费补贴等福利
3-5年,本科,C轮,i/image/M00/06/A0/Cgp3O1bNGd-AONn6AAAkBE4rh7k087.png,南山区,3864,,"金融,数据服务","节日礼物,专项奖金,带薪年假,扁平管理","财务,融资,税务",综合职能类,2天前发布,,500-2000人,会计,全职,0,461,,杭州恩牛网络技术有限公司,2018-05-31 10:27:53,4429529,51信用卡管家,8k-13k,0,财务,"六险一金,年终奖,餐补"
3-5年,大专,B轮,i/image/M00/6D/73/CgqKkVggKqiAGEZ-AAATTZSBpQA102.jpg,南山区,144343,,O2O,"弹性工作,五险一金,季度奖金,股票期权","财务,税务,统计",综合职能类,2018-05-29,,50-150人,总账会计,全职,0,461,,深圳市轻松到家科技股份有限公司,2018-05-29 09:41:45,4593331,轻松到家,7k-10k,0,财务,"上市公司,三轮融资,股票期权,发展空间大"
1-3年,大专,A轮,image2/M00/14/EE/CgqLKVZBZayADKxyAAFqU0Ol6c4989.png?cc=0.09968816116452217,福田区,105590,,移动互联网,"年底双薪,岗位晋升,年度旅游,管理规范","金融,财务,税务,统计",综合职能类,2018-05-28,"金融,财务,税务,统计",150-500人,会计文员,全职,0,461,,深圳市中智仿真科技有限公司,2018-05-28 10:07:09,4426856,中智仿真,4k-5k,0,财务,"平台大,福利好,周末双休,五险一金"
1-3年,大专,不需要融资,i/image3/M00/38/71/CgpOIFqqGouAXI8RAAB--ElvLJg349.jpg,宝安区,158270,,其他,"绩效奖金,带薪年假,节日福利,周末双休","财务,税务",金融类,2天前发布,,15-50人,会计,全职,0,461,,深圳财大大互联网财税有限公司,2018-05-31 09:13:21,4167141,财大大,4k-7k,0,法务财务,"周末双休,节日福利,五险一金,带薪年假"
不限,大专,上市公司,i/image/M00/43/28/CgpFT1le39SAXL0nAABVE0_ftrA097.jpg,福田区,223026,,医疗健康,,"财务,税务,统计",综合职能类,2018-05-20,,2000人以上,会计/会计师,全职,0,461,,深圳爱康国宾医院管理有限公司,2018-05-20 22:05:03,4294352,爱康国宾,3k-5k,0,财务,"上市公司,晋升空间,龙头企业"
3-5年,本科,不需要融资,image2/M00/11/0F/CgpzWlYwiL6AGv70AAAUA20HjGw702.png?cc=0.5689958496950567,南山区,103383,,"移动互联网,电子商务","专项奖金,带薪年假,年度旅游,领导好","主管,财务,税务",综合职能类,2018-05-28,,50-150人,总账会计,全职,0,461,,深圳市舒卷科技有限公司,2018-05-28 10:52:02,4525976,舒卷科技,8k-15k,0,财务,"5天7小时,上班不打卡,福利好,氛围好"
1-3年,大专,天使轮,i/image/M00/29/BF/CgqKkVcwUsSAV6jMAAAHi58LZlA482.png,南山区,128740,,硬件,,"媒体,广告营销,税务,统计,AR",金融类,2018-05-18,"媒体,广告营销,税务,统计,AR",15-50人,会计/财务,全职,0,461,,深圳智宠家科技有限公司,2018-05-18 12:07:16,4013533,智宠家,4k-7k,0,法务财务,"多次调薪,带薪休假,弹性工作,五险一金"
3-5年,大专,B轮,i/image3/M00/20/C6/CgpOIFqTdRSAOZlfAADFpANBamY878.jpg,南山区,50587,,"移动互联网,电子商务","节日礼物,股票期权,带薪年假,扁平管理","财务,主管,税务,ERP,供应链",综合职能类,1天前发布,,50-150人,总账会计,全职,0,461,,深圳八零赞电子商务有限公司,2018-06-01 19:03:49,3519428,LightLife 轻生活,8k-12k,0,财务,"晋升空间大,福利好"
1-3年,大专,不需要融资,i/image/M00/90/97/CgpFT1sOaKWANePBAAAZugTEXfw480.jpg,南山区,372623,,金融,"""""","金融,财务,税务",综合职能类,2天前发布,"金融,财务,税务",150-500人,总账会计,全职,0,461,,深圳呱呱商务咨询服务有限公司,2018-05-31 14:26:03,4558746,呱呱车贷,7k-10k,0,财务,"五险一金,周末双休,节日福利,带薪年假"
1-3年,大专,D轮及以上,i/image3/M00/22/E5/Cgq2xlqVFzKAUEwcAACw9E-q2sw899.jpg,南山区,300846,,医疗健康,"年底双薪,专项奖金,定期体检,带薪年假","财务,税务,全盘",综合职能类,2018-05-28,,50-150人,会计,全职,0,461,,深圳市恒永达科技有限公司,2018-05-28 10:46:41,3968053,恒永达,6k-8k,0,财务,"晋升机会大,发展平台好,行业领先,工作氛围好"
1-3年,大专,未融资,i/image3/M00/3E/44/Cgq2xlqw4raAU-SAAAA7W5JZDCg366.png,宝安区,347745,,电子商务、移动互联网,"绩效奖金,带薪年假,年终分红,弹性工作","旅游,电商,税务,统计",综合职能类,2018-05-28,"旅游,电商,税务,统计",50-150人,初级会计/全盘会计/总账会计/成本会计/财务,全职,0,461,,深圳市易趣购电子科技有限公司,2018-05-28 09:59:35,4473407,易趣购,5k-7k,0,财务,"全盘会计,总账会计,财务会计,初级会计"
3-5年,大专,天使轮,i/image/M00/4C/B2/CgqKkVejPouABdMFAAAX1bGGPKg562.png,南山区,142440,,"移动互联网,企业服务",,"银行,财务,税务,统计",综合职能类,2018-05-29,"银行,财务,税务,统计",50-150人,全盘会计,全职,0,461,,深圳市云鼎天科技有限公司,2018-05-29 17:23:02,4268157,云鼎天科技,5k-6k,0,财务,"公司氛围好,员工旅游,团建活动"
1-3年,大专,不需要融资,i/image3/M00/1B/A2/CgpOIFp9amCAGBn-AAAKXSn_vzk116.png,南山区,318251,,"移动互联网,文化娱乐","五险一金,工龄奖,周末双休,下午茶+零食",,综合职能类,2018-05-28,,15-50人,会计,全职,0,461,,猎音（深圳）文化传播有限公司,2018-05-28 09:39:13,4146801,猎音,7K-9K,0,财务,发展空间大，周末双休，福利齐团，氛围好
3-5年,大专,未融资,i/image/M00/65/F9/CgpEMlmc8qaAfS4JAAAp-fPdDfs715.jpg,南山区,251083,,其他,,"金融,财务,税务,统计,AR",综合职能类,2天前发布,"金融,财务,税务,统计,AR",2000人以上,会计,全职,0,461,,深圳市锦龙汽车贸易有限公司,2018-05-31 09:41:13,3752718,深圳锦龙奥迪4S店,6k-9k,0,财务,"晋升空间大,五险一金,包工作餐,福利待遇好"
3-5年,本科,未融资,images/logo_default.png,福田区,230595,,移动互联网,,"金融,财务,税务",综合职能类,2018-05-28,"金融,财务,税务",500-2000人,海外会计,全职,0,461,,深圳市本立道生电子有限公司,2018-05-28 14:35:41,4629535,本立道生,10k-15k,0,财务,"外派,会计,财务"
1-3年,大专,天使轮,i/image2/M00/1D/F8/CgotOVoKUoiAFnOJAAAP69f5Q2c959.jpg,南山区,285218,,"移动互联网,O2O","年底双薪,午餐补助,定期体检,轮值福利官",财务,综合职能类,2018-05-21,,少于15人,会计,全职,0,461,,深圳市一号楼科技发展有限公司,2018-05-21 15:31:28,4265964,1号楼,6k-8k,0,财务,"福利爆棚,氛围好,领导好"
3-5年,本科,不需要融资,i/image2/M00/4D/F1/CgotOVsCW8SADOJkAAAywMDhAFs718.jpg,南山区,177408,,其他,,"财务,税务",综合职能类,2018-05-21,,50-150人,会计专员,全职,0,461,,深圳鼎晶科技有限公司,2018-05-21 13:54:24,4600209,鼎晶科技,6k-12k,0,财务,"全盘,执行力强,挑战多,锻炼人"
1-3年,本科,不需要融资,images/logo_default.png,南山区,194552,,"其他,硬件",,"财务,税务",综合职能类,2018-05-18,,150-500人,收入会计,全职,0,461,,深圳震有科技股份有限公司,2018-05-18 15:06:07,4593646,震有科技,5k-10k,0,财务,"弹性工作,六险一金,年终奖金,年度旅游"
1-3年,大专,不需要融资,i/image2/M00/0B/C7/CgoB5lne81SACxPWAAAm5MfzglQ858.png,龙岗区,272065,,"移动互联网,社交网络",,"银行,税务,审核",综合职能类,10:18发布,"银行,税务,审核",15-50人,财务会计,全职,0,461,,大未来信息技术（深圳）有限公司,2018-06-02 10:18:03,4308035,大未来,4k-6k,0,财务,"五险一金,节日福利,带薪年假,绩效奖金"
3-5年,本科,上市公司,image1/M00/00/34/Cgo8PFTUXJKAUGStAABQF8Ob-cc090.jpg,南山区,25205,,游戏,"上市游戏公司,六险一金,住房补贴,年终分红","税务,AR",综合职能类,1天前发布,,150-500人,财务会计,全职,0,461,,厦门吉比特网络技术股份有限公司,2018-06-01 09:07:14,4513890,吉比特,12k-18k,0,财务,"上市公司,平台大,福利好,发展空间大"
1-3年,大专,不需要融资,image1/M00/29/E2/Cgo8PFVn33-APlzVAAAjFrfA_HI588.jpg,罗湖区,73076,,其他,"节日礼物,技能培训,绩效奖金,年度旅游","电商,财务,电商分析",综合职能类,2018-05-29,"电商,财务,电商分析",2000人以上,电商会计,全职,0,461,,深圳市西遇时尚服饰有限公司,2018-05-29 09:22:29,4624793,西遇时尚服饰,6k-8k,0,财务,"提供食宿,社会保险,周末双休,带薪年假"
3-5年,本科,C轮,i/image/M00/18/16/CgpEMlj4TmSAdFACAAHQKMB7LuA209.jpg,南山区,13809,,"移动互联网,金融","带薪年假,弹性工作时间,年度旅游,岗位晋升","金融,财务,融资,资产管理,税务",综合职能类,2018-05-29,"金融,财务,融资,资产管理,税务",500-2000人,会计,全职,0,461,,深圳市随手科技有限公司,2018-05-29 10:05:29,3801381,随手科技,6k-12k,0,财务,"福利待遇好,发展空间大"
应届毕业生,本科,不需要融资,i/image/M00/86/FC/CgpEMlrBhk2AFXMHAAA_kfonGz4669.jpg,南山区,312890,,其他,"""""","财务,税务,统计",综合职能类,2018-05-28,,15-50人,全盘会计,全职,0,461,,深圳市纳泽科技有限公司,2018-05-28 11:40:51,4300840,纳泽科技,4k-8k,1,财务,"五险一金,年度体检,生日会,公司旅游"
3-5年,大专,不需要融资,i/image2/M00/4F/4F/CgoB5lsLybiAbdU3AAAZVOUnzuQ189.png,宝安区,379524,,其他,"""""","财务,税务,审核",综合职能类,2018-05-13,,15-50人,会计,全职,0,461,,深圳市中佳讯科技有限公司,2018-05-13 13:06:47,4561271,中佳讯公司,5k-7k,0,财务,"应收应付,税务申报"
1-3年,本科,未融资,i/image/M00/93/85/CgpEMlsLa7uACt88AAA0OQ9pMss361.png,宝安区,385085,,"移动互联网,教育","""""","银行,游戏,财务,税务,AR",综合职能类,2018-05-29,"银行,游戏,财务,税务,AR",15-50人,会计,全职,0,461,,深圳市每周微课教育科技有限公司,2018-05-29 10:21:28,4640928,每周微课,6k-9k,0,财务,"学习成长,五险一金"
3-5年,本科,不需要融资,i/image/M00/28/E0/CgqKkVcsW3OATMTAAAAS4D9EDOs748.jpg,南山区,43879,,文化娱乐,"技能培训,年底双薪,节日礼物,绩效奖金","财务,审核",综合职能类,2018-05-23,,50-150人,税务会计,全职,0,461,,深圳凤凰精彩网络技术有限公司,2018-05-23 11:24:04,4589200,凤凰彩票,6k-10k,0,财务,"六险一金,扁平化管理,节日福利,双休"
1-3年,大专,未融资,i/image2/M00/4D/51/CgoB5lr87tGAdGZMAABIsCEf-qA910.jpg,罗湖区,378959,,生活服务,"""""","旅游,地图,财务,税务,AR",综合职能类,2018-05-17,"旅游,地图,财务,税务,AR",150-500人,会计,全职,0,461,,深圳市金泰顺成水产有限公司,2018-05-17 12:03:24,4585857,深圳市金泰顺成水产有限公司,4k-8k,0,财务,"待遇好,地铁口"
1-3年,不限,不需要融资,i/image/M00/8C/D8/CgpEMlrdlh-AUwqEAAB1QnOZSOs161.jpg,龙岗区,371163,,电子商务,"""""","金融,旅游,税务,统计",综合职能类,2018-05-15,"金融,旅游,税务,统计",15-50人,会计/财务,全职,0,461,,深圳市智思慧科技有限公司,2018-05-15 18:53:34,4481224,智思慧,4k-6k,0,财务,"带薪年假,节假日福利,不加班,下午茶"
1-3年,本科,未融资,i/image/M00/3B/FC/CgpFT1lR-42ASDJFAAGCtQkJa3Q563.jpg,南山区,218925,,企业服务,创业服务,"财务,税务,统计,AR",综合职能类,2018-05-07,,少于15人,会计（代理记账）,全职,0,461,,随身购（深圳）信息服务有限公司,2018-05-07 17:46:52,3278091,随身购,4K-8K,0,财务,"年轻团队,无等级氛围,自由办公,共同创业"
5-10年,本科,未融资,i/image2/M00/47/8C/CgotOVrZruuASQ-zAAAjfy6SBcI207.png,南山区,154860,,移动互联网、金融,"节日礼物,岗位晋升,五险一金,带薪年假","财务,经理,税务,AR",综合职能类,2天前发布,,50-150人,高级涉外会计,全职,0,461,,深圳凯石信息科技有限公司,2018-05-31 14:35:36,4334026,深圳凯石信息科技有限公司,15k-30k,0,财务,"发展前景大,六险一金,带薪年假"
5-10年,本科,不需要融资,image1/M00/2E/B2/CgYXBlV_fkuAPlnsAAAMAMGDtBs781.jpg?cc=0.9750002026557922,龙华新区,76881,,"移动互联网,金融","节日礼物,带薪年假,绩效奖金,年度旅游","财务,税务,统计",综合职能类,2018-05-28,,500-2000人,会计,全职,0,461,,深圳银盛金融集团有限公司,2018-05-28 14:05:05,4536975,银盛金融,7k-10k,0,财务,"五险一金,带薪年假,节日福利,绩效奖金"
3-5年,大专,不需要融资,images/logo_default.png,宝安区,209382,,硬件,"五险一金,年终奖","财务,电子",综合职能类,2018-05-04,,15-50人,会计,全职,0,461,,深圳市沃锐科技有限公司,2018-05-04 09:49:56,3994427,沃锐科技,8K-15K,0,财务,"五险，年终奖,会计,财务"
3-5年,本科,C轮,image1/M00/2B/AF/CgYXBlVxFSSAb7JbAAB1DAl0-kw914.png,南山区,71182,,电子商务,"股票期权,带薪年假,五险一金,弹性工作","运营,数据分析,财务",综合职能类,2天前发布,,150-500人,管理会计主管,全职,0,461,,深圳盈富斯科技有限公司,2018-05-31 09:32:55,4236930,盈富斯,12k-18k,0,财务,"弹性工作,五险一金,节日福利"
1-3年,大专,不需要融资,i/image/M00/50/15/CgpFT1l4C4KAFPNXAABgn_2ydzw481.jpg,宝安区,217326,,电子商务,,"结算,财务,审核",综合职能类,2018-05-29,,15-50人,成本会计,全职,0,461,,深圳市喜达科技有限公司,2018-05-29 10:37:41,4581373,喜达科技,6k-8k,0,财务,"架构扁平,领导好,福利好"
1-3年,大专,未融资,i/image2/M00/4C/77/CgotOVr5BbKAC3mFAABG33Fi1wI949.png,南山区,379313,,电子商务,"""""",财务,金融类,2018-05-14,,15-50人,会计,全职,0,461,,深圳市回原实业有限公司,2018-05-14 11:04:42,4563090,回原小零,6K-8K,0,法务财务,公司很大发展空间，你是骏马那我就是伯乐！
应届毕业生,大专,上市公司,i/image/M00/8F/35/CgpFT1sHY0aAeotzAAL07hIkNA0050.jpg,宝安区,386386,,移动互联网,"""""","银行,财务,统计",综合职能类,2018-05-28,"银行,财务,统计",15-50人,出纳/会计助理（包住6k）,全职,0,461,,深圳腾尚时代信息科技有限公司,2018-05-28 17:30:12,4638658,腾尚时代科技有限公司,6k-8k,1,财务,"包住,年终奖,五险一金,周末双休"
1-3年,本科,天使轮,i/image3/M00/40/59/Cgq2xlqzI82AS8-LAAQGS5oOZUY115.jpg,南山区,115094,,移动互联网,,"医疗健康,财务,税务,统计",综合职能类,2018-05-23,"医疗健康,财务,税务,统计",50-150人,全盘会计 主管级,全职,0,461,,深圳市粤创科技有限公司,2018-05-23 17:51:19,4617890,粤创,6k-8k,0,财务,"五险一金,双休,全勤奖,带薪年假"
1-3年,大专,A轮,image1/M00/43/2D/Cgo8PFXQNviAaV3aAAF0WW8C2s0810.png?cc=0.42471439857035875,南山区,80054,,"移动互联网,数据服务","技能培训,股票期权,扁平管理,创造性","合规,税务,统计",综合职能类,2天前发布,,50-150人,财务会计,全职,0,461,,深圳极视角科技有限公司,2018-05-31 11:13:30,4003402,极视角,8k-16k,0,财务,"领导好,环境佳,氛围轻松,个人提升"
1-3年,大专,不需要融资,image2/M00/00/FA/CgpzWlXhDq-AZzyZAAA5GBqCbRs289.jpg?cc=0.8591307091992348,龙华新区,92951,,"移动互联网,电子商务","员工活动丰富,节日礼物,带薪年假,工龄奖","旅游,财务,税务,统计",综合职能类,2天前发布,"旅游,财务,税务,统计",500-2000人,预算会计,全职,0,461,,深圳艾姆诗数码科技有限公司,2018-05-31 10:14:56,4517227,艾姆诗,6k-9k,0,财务,"五险一金,绩效奖金,节日福利,带薪年假"
不限,不限,未融资,i/image3/M00/35/71/CgpOIFqnoDSAJaX3AAAsZg0_HN0621.jpg,龙华新区,337260,,"移动互联网,广告营销","""""","旅游,电商,财务",综合职能类,2018-05-28,"旅游,电商,财务",15-50人,电商会计,全职,0,461,,深圳市卓境文化传媒有限公司,2018-05-28 15:46:44,4637253,卓境文化传媒有限公司,4k-6k,0,财务,"绩效奖金,入职培训,年轻化团队,晋升空间大"
1-3年,本科,不需要融资,i/image/M00/2B/C8/CgpEMlklRACAcWchAAARcDqxMmA740.png,南山区,57514,,移动互联网,"岗位晋升,年度旅游,领导好,年终分红","银行,财务,税务,统计",综合职能类,2天前发布,"银行,财务,税务,统计",少于15人,总账会计,全职,0,461,,深圳市友语科技有限公司,2018-05-31 15:07:13,4657950,友语科技,8k-10k,0,财务,"五险一金,年底双薪,福利好,老板nic"
3-5年,本科,未融资,i/image/M00/05/5A/CgqKkVbKvVOAIkATAABAdZduVUs650.png,南山区,59584,,"移动互联网,广告营销","节日礼物,年底双薪,带薪年假,绩效奖金","财务,税务,AR",综合职能类,2018-05-23,,50-150人,全盘会计,全职,0,461,,深圳市中润文化传播有限公司,2018-05-23 10:09:13,4612682,中润文化传播,7k-9k,0,财务,"周末双休,五险一金,靠近地铁"
3-5年,大专,A轮,i/image2/M00/10/E9/CgoB5lnprw-ABSHOAAFoLN8ALrc333.jpg,南山区,48794,,"移动互联网,O2O","节日礼物,股票期权,带薪年假,绩效奖金","税务,统计",综合职能类,1天前发布,,50-150人,财务会计,全职,0,461,,深圳市美丽加互联网有限公司,2018-06-01 11:12:47,4661824,美丽加,6k-7k,0,财务,"五险一金,节日福利,周末双休,年度旅游"
3-5年,大专,不需要融资,i/image/M00/3E/23/CgpFT1lVtzGARkkfAAHJInbVKQI947.png,南山区,221679,,"移动互联网,生活服务","年底双薪,带薪年假,专项奖金,绩效奖金",财务,综合职能类,2018-05-28,,50-150人,税务会计,全职,0,461,,深圳市第一元素科技有限公司,2018-05-28 16:16:46,4373885,第一元素,7k-10k,0,财务,"氛围好,有发展,有前景,有钱景"
